,0
0,3.6870901584625244
1,5.02512788772583
2,5.511852741241455
3,5.7802653312683105
4,5.290197372436523
5,7.521854400634766
6,4.6411285400390625
7,6.6031904220581055
8,4.835641384124756
9,5.527454853057861
10,6.682926654815674
11,5.714046478271484
12,5.616582870483398
13,4.753862380981445
14,4.96650505065918
15,3.8324716091156006
16,3.3442955017089844
17,1.734766960144043
18,2.1287739276885986
19,3.0100257396698
20,3.5066161155700684
21,4.782718658447266
22,4.520031929016113
23,4.368175506591797
24,3.729325771331787
25,4.681553840637207
26,2.592543601989746
27,4.439687252044678
28,3.335280418395996
29,3.4613237380981445
30,4.114683628082275
31,3.821514844894409
32,2.2777674198150635
33,4.257882595062256
34,3.907308578491211
35,4.693973064422607
36,4.106264591217041
37,3.391195297241211
38,2.3622193336486816
39,4.898496150970459
40,5.8184380531311035
41,4.8490519523620605
42,5.833749771118164
43,4.434412479400635
44,5.034613609313965
45,4.293056964874268
46,3.7570505142211914
47,3.1455297470092773
48,3.0512616634368896
49,3.6529059410095215
50,3.4828262329101562
51,5.65572452545166
52,3.89920973777771
53,3.8180549144744873
54,5.5451979637146
55,4.213050365447998
56,4.941605567932129
57,3.7201907634735107
58,5.7313032150268555
59,6.309584617614746
60,5.384790897369385
61,4.864695072174072
62,5.650511264801025
63,5.784235954284668
64,5.093728065490723
65,4.926656246185303
66,3.2278175354003906
67,3.021547794342041
68,1.3698811531066895
69,2.5390939712524414
70,2.799179792404175
71,3.0936665534973145
72,4.149533748626709
73,4.008889198303223
74,4.44428825378418
75,5.396120548248291
76,4.498595714569092
77,4.438058853149414
78,4.078130722045898
79,4.288881301879883
80,2.1471567153930664
81,3.7232186794281006
82,5.03061580657959
83,4.602703094482422
84,4.044592380523682
85,4.76865291595459
86,5.367280960083008
87,5.5448479652404785
88,4.695511817932129
89,4.901519775390625
90,6.5309271812438965
91,5.353588581085205
92,4.750665187835693
93,4.904544353485107
94,5.042403221130371
95,5.479467391967773
96,5.809927463531494
97,4.548183441162109
98,6.211216449737549
99,6.11627197265625
100,6.205311298370361
101,5.27874755859375
102,6.253457069396973
103,5.70385217666626
104,5.927590370178223
105,4.18385124206543
106,4.9399800300598145
107,5.656878471374512
108,5.934342384338379
109,6.10590934753418
110,6.680636882781982
111,7.8601508140563965
112,7.212215900421143
113,6.890353202819824
114,6.721677303314209
115,7.046149730682373
116,6.620068550109863
117,6.75899076461792
118,4.500370979309082
119,6.095511436462402
120,5.406303405761719
121,5.555471420288086
122,5.12504768371582
123,4.027529716491699
124,5.701964378356934
125,5.015039443969727
126,5.258997440338135
127,5.083436012268066
128,4.801560401916504
129,4.166666507720947
130,3.7529492378234863
131,4.7608232498168945
132,4.040223121643066
133,3.149519681930542
134,3.532167911529541
